SITE_NUM,Unit,LimitL,LimitU,,No_21,No_22,No_23,No_24,No_25,No_26,No_27,No_28,No_29,No_30,No_31,No_32,No_33,No_34,No_35,No_36,No_37,No_38,No_39,No_21,No_22,No_23,No_24,No_25,No_26,No_27,No_28,No_29,No_30,No_31,No_32,No_33,No_34,No_35,No_36,No_37,No_38,No_39,
PART_ID,,,,,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,
PASSFG,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,
SOFT_BIN,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,
T_TIME,ms,,,,25880,25840,25838,25907,25883,25813,25830,25872,25855,25837,25889,25898,25864,25838,25812,25836,25864,25898,25839,25528,25528,25528,25528,25528,25528,25528,25528,25529,25528,25529,25528,25528,25527,25528,25530,25528,25528,25529,
INUV_HYS,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-98.464375,-98.295172,-98.415484,-98.292414,-98.301724,-98.550588,-98.361667,-98.465000,-98.358000,-98.466250,-98.349333,-98.503939,-98.408065,-98.414194,-98.414194,-98.302069,-98.238214,-98.237857,-98.359667,
VCC_VIN_0mA,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.786070,-64.343855,-59.808612,-64.890034,-62.676758,-60.147234,-64.048761,-62.247954,-60.333863,-60.055866,-64.796829,-65.823541,-63.800635,-60.542049,-60.441967,-64.221646,-64.403743,-63.836978,-59.021285,
VCC_VIN_50mA,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.808208,1.859337,2.277812,1.108871,2.232143,2.171707,2.096052,2.441009,1.845093,2.096479,1.391971,1.925806,1.334951,2.378049,2.112104,2.394967,2.068127,1.700749,2.173030,
VCC_load_regulation_from_VIN,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,143.582235,182.078652,154.342306,187.730415,170.458221,153.566009,178.130217,169.098712,150.275138,153.682072,186.220698,185.299145,174.175824,155.969388,155.459184,180.670391,175.797580,175.951462,145.325502,
VCC_EXTBIAS_0mA,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-92.085327,-92.306167,-91.732909,-92.051793,-91.985717,-91.708093,-92.313819,-92.038912,-91.862316,-91.872510,-92.084328,-91.923612,-92.286227,-91.909578,-91.989664,-91.894570,-92.174777,-92.062861,-92.289348,
VCC_EXTBIAS_50mA,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-7.307307,-7.923552,-7.303931,-7.181436,-7.787293,-7.348243,-7.155707,-7.315129,-7.510987,-7.200000,-7.248403,-7.311227,-7.144287,-7.905217,-7.285429,-7.779546,-7.776670,-7.229878,-7.621708,
VCC_load_regulation_from_EXTBIAS,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1001.941748,1049.746193,996.618357,1012.195122,1032.169576,992.548077,1088.976378,1019.164619,1018.226601,1025.310174,1007.317073,1003.406326,1073.126615,1026.865672,1023.456790,1018.518519,1036.934673,1055.216285,1045.202020,
EXTBIAS_RISING,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1829.260450,1938.626609,2141.195304,1611.229947,1831.330472,1934.261242,2354.642476,1927.748132,1829.260450,2145.989305,2143.589744,2148.394004,2034.471718,1936.441586,1927.748132,2148.394004,2043.622722,2143.589744,1936.441586,
EXTBIAS_FALLING,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20359.518600,19900.000000,20227.868852,20402.183406,19724.753560,20096.936543,20009.649123,20358.015267,20184.463895,20600.985761,19550.273224,20514.035088,20205.676856,20381.927711,20227.153762,20206.681271,20294.736842,20336.681223,19768.421053,
EXTBIAS_HYS,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,280.000000,283.157895,234.545455,288.421053,278.947368,268.000000,191.200000,280.000000,289.473684,237.272727,246.666667,234.545455,240.952381,402.000000,261.000000,260.952381,249.523810,412.000000,236.190476,
I_EXTBIAS_dem5V,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.914454,-99.912473,-99.913124,-99.914637,-99.911687,-99.913029,-99.912555,-99.914148,-99.914894,-99.915789,-99.911700,-99.915878,-99.915450,-99.913138,-99.913246,-99.912854,-99.913793,-99.914514,-99.911000,
I_EXTBIAS_dem600mV,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.911878,-99.957692,-99.921798,-99.917886,-100.050556,-100.062873,-99.931956,-99.974211,-99.970270,-100.002965,-100.006575,-99.972703,-99.971709,-99.889757,-99.939335,-100.020053,-99.908174,-99.936340,-99.891525,
VFB_AE,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.750000,48.564295,48.379052,48.750000,48.564295,49.812734,49.812734,48.564295,48.564295,50.000000,48.750000,49.812734,48.750000,48.564295,48.564295,47.315855,48.750000,48.564295,48.564295,
IFB,%,-10,10,,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-1693.750000,-1725.000000,-1309.302326,38.545953,1509.375000,246.801347,-1071.153846,9263.636364,179.891304,266.906475,-1109.615385,113.836478,250.515464,1807.407407,-1184.210526,116.814159,-1205.263158,961.224490,-864.705882,
VEN_RISING,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14185.714286,12505.042017,12400.000000,15026.050420,13345.378151,14066.666667,15733.333333,13233.333333,13233.333333,14900.000000,11566.666667,14776.033058,14066.666667,13345.378151,13233.333333,16706.722689,11566.666667,12505.042017,12400.000000,
VEN_FALLING,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-89.313725,-89.519231,-89.423077,-89.411765,-89.411765,-89.411765,-89.009901,-89.615385,-89.313725,-89.711538,-89.714286,-89.313725,-89.417476,-89.029126,-89.417476,-88.877551,-89.714286,-89.523810,-89.423077,
VEN_TH,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-75.294118,-71.333333,-75.000000,-75.294118,-75.294118,-76.666667,-77.894737,-73.125000,-76.111111,-75.000000,-72.000000,-77.894737,-74.705882,-74.375000,-76.470588,-80.476190,-72.666667,-69.285714,-73.750000,
IEN,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231750.458716,228959.259259,217548.214286,224278.378378,228873.831776,238353.773585,227099.090909,228991.588785,228537.614679,229756.756757,237993.396226,234283.177570,223588.495575,223199.099099,219803.603604,229985.585586,232813.888889,220380.357143,225500.000000,
T_off,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1327.510000,1193.930233,1317.728205,1197.611628,1282.742500,1250.204762,1306.945000,1181.734884,1281.021951,1203.243182,1226.630233,1281.178049,1261.945238,1332.941026,1204.345238,1339.677500,1251.509524,1220.257143,1223.760465,
Fsw_90K,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,278.100607,283.806929,285.015996,272.347287,284.547354,279.688863,276.491995,262.320513,283.064284,279.604703,287.759274,279.694174,281.966734,284.453027,279.146832,294.593854,281.190959,268.699399,282.092012,
Fsw_34K,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-97.228362,-96.622592,-96.444743,-96.877047,-96.855647,-96.818861,-96.627515,-96.886778,-96.991678,-97.360975,-96.510137,-96.809876,-97.359766,-96.802943,-96.894792,-97.080911,-97.000182,-99.982433,-96.137457,
Fxw_16K,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-94.921148,-94.780032,-94.698378,-94.855286,-94.891840,-94.863818,-94.749002,-94.737030,-94.775969,-95.017800,-94.756280,-94.892106,-95.142079,-94.628409,-94.623231,-94.825250,-94.907209,-95.010486,-94.818384,
V_ILIMIT_SGND,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,438.297872,293.684211,236.363636,316.666667,343.712575,319.662921,382.165605,355.089820,345.086705,344.970414,324.022346,321.910112,401.351351,295.897436,295.312500,353.374233,365.217391,433.571429,287.244898,
V_ILIMIT_VCC,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-118.619247,-119.800000,-119.488189,-118.571429,-113.958333,-116.700611,-116.938776,-117.255717,-116.326531,-112.943633,-117.871486,-114.853556,-112.678937,-116.032064,-116.400000,-119.829424,-116.804979,-112.343096,-114.112903,
V_ILIMIT_FLOAT,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-122.860963,-124.101198,-122.800000,-123.230975,-121.680217,-123.271277,-121.862348,-121.727395,-121.784777,-120.239680,-121.925134,-121.600000,-121.409574,-121.664465,-121.503958,-123.211876,-121.709634,-119.946452,-121.171771,
Vrev_LIMIT_SGND,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,252.777778,275.000000,180.898876,257.534247,206.329114,213.580247,272.058824,243.661972,250.724638,287.096774,193.902439,239.436620,242.253521,247.222222,197.727273,231.645570,238.888889,175.000000,160.674157,
Vrev_LIMIT_VCC,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-113.636364,-139.877301,-158.235294,-118.902439,-124.844720,-128.823529,-123.333333,-143.750000,-120.134228,-135.211268,-137.267081,-129.878049,-100.000000,-132.894737,-111.494253,-120.588235,-118.518519,-92.941176,-164.327485,
Vrev_LIMIT_FLOAT,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-216.666667,-228.512397,-227.600000,-219.166667,-220.833333,-213.740458,-224.380165,-229.554656,-217.142857,-225.311203,-226.422764,-224.481328,-206.692913,-227.916667,-215.139442,-214.068441,-219.444444,-200.769231,-231.200000,
Vval_LIMIT_SGND,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5570.000000,898.333333,554.444444,1197.727273,1405.263158,883.050847,1342.500000,850.793651,1387.179487,1937.931034,1421.052632,1246.511628,9233.333333,1415.384615,820.634921,3052.631579,1893.103448,18166.666667,543.956044,
Vval_LIMIT_VCC,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,886.334572,694.431611,735.081250,871.274306,834.923875,796.370861,848.592199,764.279743,844.626712,791.664452,791.902027,856.610345,861.215054,794.900000,773.113636,849.975694,822.944251,854.095890,739.826797,
Vval_LIMIT_FLOAT,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
l_SENSEP_12V,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.933505,-99.937432,-99.941022,-99.937969,-99.942279,-99.933713,-99.940719,-99.937718,-99.934171,-99.940994,-99.936973,-99.941067,-99.935373,-99.933573,-99.936598,-99.939568,-99.935487,-99.939940,-99.934140,
l_SENSEN_12V,%,-10,10,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
l_SENSEP_1V,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2084.530387,-2410.365854,-2315.976331,-2286.060606,-2143.093923,-2361.349693,-2257.803468,-2479.518072,-2087.027027,-2525.625000,-2198.360656,-2189.142857,-2415.294118,-2239.080460,-2281.012658,-2220.710059,-2112.921348,-2280.813953,-2374.534161,
l_SENSEN_1V,%,-10,10,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
Iss,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-121.632089,-120.514166,-120.949571,-121.628358,-121.119524,-121.123717,-120.854473,-119.627579,-121.135135,-120.149639,-120.312094,-121.188280,-119.822109,-120.865616,-122.611465,-121.668052,-121.686079,-120.775770,-121.444261,
Gm,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.844104,-99.828860,-99.848018,-99.844624,-99.852525,-99.862036,-99.830343,-99.860948,-99.874279,-99.849562,-99.829497,-99.874492,-99.843693,-99.843481,-99.828264,-99.865278,-99.834414,-99.857767,-99.842949,
Vfb,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5952.941176,-5607.928389,-5676.025641,-5710.397946,-5678.416347,-5965.688776,-5709.218950,-5621.126761,-5963.856960,-5846.084724,-5371.739130,-6080.612245,-5509.756098,-5754.859335,-5602.439024,-5918.461538,-5947.503201,-6055.953905,-5836.410256,
Vcynco,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5778.678304,5541.843088,5519.023780,5643.734336,5423.970037,5613.233458,5503.990025,5388.471178,5765.664160,5706.140351,5499.626866,5785.857322,5404.761905,5656.982544,5544.569288,5773.776662,5828.802993,5845.932416,5636.000000,
I_EA_FB700mV,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-354.672595,-367.385790,-364.066626,-366.582324,-364.024913,-353.647538,-364.147564,-369.734415,-353.518101,-357.397426,-375.469340,-346.976126,-377.236097,-360.566179,-371.285476,-350.540697,-352.045197,-349.920576,-358.147078,
I_EA_FB900mV,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-97.450714,-99.335003,-98.656456,-98.243457,-99.323730,-98.471949,-96.880153,-99.315725,-96.146765,-99.331074,-96.890271,-99.361648,-97.026668,-97.826370,-99.103943,-99.361607,-98.313410,-96.645562,-98.692839,
V_OV,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.322034,-99.316239,-99.316239,-99.322034,-99.316239,-99.316239,-99.322034,-99.316239,-99.322034,-99.316239,-99.327731,-99.316239,-99.322034,-99.316239,-99.316239,-99.316239,-99.322034,-99.322034,-99.316239,
V_OV_HYS,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-70.000000,-25.000000,-25.000000,-62.500000,50.000000,-57.142857,-78.571429,0.000000,-80.000000,-25.000000,-76.923077,-25.000000,-75.000000,-57.142857,-50.000000,0.000000,-57.142857,-81.250000,-50.000000,
R_TG_PULLUP,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,-37.500000,
R_BG_PULLDN,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,366.666667,333.333333,366.666667,366.666667,333.333333,333.333333,333.333333,333.333333,333.333333,366.666667,333.333333,333.333333,333.333333,333.333333,333.333333,333.333333,333.333333,366.666667,366.666667,
R_TG_PULLDN,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53900.000000,51900.000000,53900.000000,55900.000000,53900.000000,53900.000000,53900.000000,55900.000000,57900.000000,53900.000000,51900.000000,53900.000000,53900.000000,57900.000000,55900.000000,57900.000000,53900.000000,57900.000000,53900.000000,
R_BG_PULLUP,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9900.000000,10669.230769,10614.285714,11328.571429,10669.230769,11438.461538,9900.000000,1438.461538,11438.461538,9900.000000,9900.000000,11438.461538,9900.000000,11438.461538,12207.692308,10669.230769,10669.230769,12976.923077,9185.714286,
Ton_min_TG1,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-85.204815,-85.005926,-85.137778,-86.665000,-85.206667,-85.789286,-85.745172,-85.866429,-85.230000,-85.993214,-84.745769,-85.434444,-85.124444,-84.938148,-84.887931,-85.215185,-85.350370,-85.602143,-85.054815,
Ton_min_BG,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.831429,-99.831429,-99.830714,-99.860588,-99.831429,-99.831429,-99.828571,-99.831429,-99.830714,-99.842667,-99.817692,-97.630000,-99.831429,-99.830000,-99.851875,-99.830714,-99.830714,-99.851250,-99.817692,
Freq_BG,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.592710,125.840215,128.561640,128.834761,129.150480,130.566579,123.131708,131.361722,129.744479,133.924353,133.547124,130.690885,129.561072,126.146202,109.085629,129.150004,131.248389,127.915677,128.748001,
Vpg_LOW,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47067.796610,46775.319149,46443.037975,46958.898305,46489.406780,46588.135593,46358.995816,46383.474576,47041.525424,46682.203390,47153.389831,46541.101695,47228.510638,46481.932773,46648.728814,46402.118644,46856.779661,46751.054852,46558.050847,
PGVth_RISING_Vout_rising,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.548901,-1.708641,-1.611916,-1.833820,-1.843282,-1.905216,-2.259518,-1.799811,-2.059931,-1.624352,-2.107516,-1.675996,-2.194890,-1.890906,-1.766117,-1.577947,-1.771822,-2.014697,-1.791705,
PGVth_RISING_Vout_falling,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.905805,-0.376646,-0.418946,-0.856535,-0.395796,-0.661392,-1.371417,-0.207289,-1.198123,-0.129032,-1.292078,-0.467056,-1.088916,-0.403080,-0.628954,-0.342288,-0.625960,-1.545566,-0.311713,
PGVth_FALLING_Vout_falling,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.320120,-99.320167,-99.317418,-99.316714,-99.318014,-99.320058,-99.309768,-99.320290,-99.316996,-99.319458,-99.320426,-99.316590,-99.323395,-99.311981,-99.319159,-99.318990,-99.315815,-99.313905,-99.317008,
PGVth_FALLING_Vout_rising,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-79.305443,-79.630321,-77.594361,-78.812827,-77.486289,-78.561638,-79.646810,-78.968737,-77.495741,-78.419891,-76.240468,-78.680277,-80.125571,-77.316069,-79.393917,-77.336438,-78.473332,-75.175199,-77.843023,
lpg_LK,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8257.262104,8133.722871,8272.093023,8720.299501,8130.000000,7076.666667,8256.321839,7338.333333,8487.354409,7998.497496,8683.693844,8567.221298,7167.111853,7082.119205,8571.666667,8327.620632,7212.811980,7232.781457,7394.176373,
Tpg_delay_rising,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-74.763948,-71.687000,-73.961430,-70.749129,-71.637749,-72.444539,-74.098814,-75.108737,-70.358765,-73.688853,-73.022113,-78.074576,-69.743472,-69.065908,-68.375781,-69.714030,-73.913212,-74.721793,-71.039363,
Tpg_delay_falling,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-92.989483,-94.077707,-93.221884,-93.674343,-92.744045,-94.122295,-93.132059,-93.516621,-93.077438,-94.320532,-93.569652,-94.043893,-93.843122,-93.514344,-93.237332,-92.766503,-92.720000,-92.905359,-92.692847,
I_DEM,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24439.010144,23488.489638,24281.183541,24262.880928,23409.157345,24667.350401,24019.468489,24428.532361,24496.437854,24427.352896,23667.955131,24897.017002,24281.192453,24458.708985,24122.475323,23736.327316,23735.011169,24439.286807,23516.661595,
